,Verse,Transcription
3941,1Mac12:48,"Ὡς δὲ εἰσῆλθεν Ἰωναθὰν εἰς Πτολεμαίδα, ἀπέκλεισαν οἱ Πτολεμαῖται τὰς πύλας, καὶ συνέλαβον αὐτόν, καὶ πάντας τοὺς συνελθόντας μετ’ αὐτοῦ ἀπέκτειναν ἐν ῥομφαίᾳ."
3942,1Mac12:49,"καὶ ἀπέστειλεν Τρύφων δυνάμεις καὶ ἵππον εἰς Γαλιλαίαν εἰς τὸ πεδίον τὸ μέγα, τοῦ ἀπολέσαι πάντας τοὺς παρὰ Ἰωνάθου."
3943,1Mac12:50,"καὶ ἐπέγνωσαν ὅτι συνελήμφθη καὶ ἀπόλωλεν, καὶ οἱ μετ’ αὐτοῦ· καὶ παρεκάλεσαν ἑαυτούς, καὶ ἐπορεύοντο συνεστραμμένοι ἕτοιμοι εἰς πόλεμον."
3944,1Mac12:51,καὶ ἴδον οἱ διώκοντες ὅτι περὶ ψυχῆς ἐστιν αὐτοῖς· καὶ ἐπέστρεψαν.
3945,1Mac12:52,"καὶ ἦλθον πάντες μετ’ εἰρήνης εἰς γῆν Ἰούδα, καὶ ἐπένθησαν τὸν Ἰωναθὰν καὶ τοὺς μετ’ αὐτοῦ, καὶ ἐφοβήθησαν σφόδρα· καὶ ἐπένθησεν Ἰσραὴλ πένθος μέγα."
3946,1Mac12:53,"καὶ ἐζήτησαν πάντα τὰ ἔθνη τὰ κύκλῳ αὐτῶν ἐκτρίψαι αὐτούς· εἶπαν γάρ Οὐκ ἔχουσιν ἄνδρα ἄρχοντα καὶ βοηθοῦντα· νῦν οὖν πολεμήσωμεν αὐτούς, καὶ ἐξαροῦμεν ἐξ ἀνθρώπων τὸ μνημόσυνον αὐτῶν."
3947,1Mac13:1,Καὶ ἤκουσεν Σίμων ὅτι συνήγαγεν Τρύφων δύναμιν πολλὴν τοῦ ἐλθεῖν εἰς γῆν Ἰούδα τοῦ ἐκτρίψαι αὐτήν.
3948,1Mac13:2,"καὶ εἶδεν τὸν λαὸν ὅτι ἐστὶν ἔντρομος καὶ ἔκφοβος, καὶ ἀνέβη εἰς Ἰερουσαλὴμ καὶ ἤθροισεν τὸν λαόν·"
3949,1Mac13:3,"καὶ παρεκάλεσεν αὐτούς, καὶ εἶπεν αὐτοῖς Αὐτοὶ οἴδατε ὅσα ἐγὼ καὶ οἱ ἀδελφοί μου καὶ οἶκος τοῦ πατρός μου ἐποιήσαμεν περὶ τῶν νόμων καὶ τῶν ἁγίων, καὶ τοὺς πολέμους καὶ τὰς στενοχωρίας."
3950,1Mac13:4,"τούτου χάριν ἀπώλοντο οἱ ἀδελφοί μου πάντες χάριν τοῦ Ἰσραήλ, καὶ κατελείφθην ἐγὼ μόνος."
3951,1Mac13:5,καὶ νῦν μή μοι γένοιτο φείσασθαί μου τῆς ψυχῆς ἐν παντὶ καιρῷ θλίψεως· οὐ γάρ εἰμι κρείσσων τῶν ἀδελφῶν μου.
3952,1Mac13:6,"πλὴν ἐκδικήσω περὶ τοῦ ἔθνους μου καὶ περὶ τῶν ἁγίων καὶ περὶ τῶν γυναικῶν καὶ τῶν τέκνων ἡμῶν, ὅτι συνήχθησαν πάντα τὰ ἔθνη ἐκτρίψαι ἡμᾶς ἔχθρας χάριν."
3953,1Mac13:7,καὶ ἀνεζωπύρισεν τὸ πνεῦμα τοῦ λαοῦ αὐτοῦ ἀκοῦσαι τῶν λόγων τούτων·
3954,1Mac13:8,καὶ ἀπεκρίθησαν φωνῇ μεγάλῃ λέγοντες Σὺ εἶ ἡμῶν ἡγούμενος ἀντὶ Ἰούδου καὶ Ἰωνάθου τοῦ ἀδελφοῦ σου·
3955,1Mac13:9,"πολέμησον τὸν πόλεμον ἡμῶν, καὶ πάντα ὅσα ἐὰν εἴπῃς ἡμῖν ποιήσομεν."
3956,1Mac13:10,"καὶ συνήγαγεν πάντας τοὺς ἄνδρας τοὺς πολεμιστάς, καὶ ἐτάχυνεν τοῦ τελέσαι τὰ τείχη Ἰερουσαλήμ, καὶ ὀχύρωσεν αὐτὴν κυκλόθεν."
3957,1Mac13:11,"καὶ ἀπέστειλεν Ἰωναθὰν τὸν τοῦ Ἀψαλώμου καὶ μετ’ αὐτοῦ δύναμιν ἱκανὴν εἰς Ἰόππην, καὶ ἐξέβαλεν τοὺς ἐν αὐτῇ ὄντας, καὶ ἔμεινεν ἐκεῖ ἐν αὐτῇ."
3958,1Mac13:12,"Καὶ ἀπῆρεν Τρύφων ἀπὸ Πτολεμαίδος μετὰ δυνάμεως πολλῆς εἰσελθεῖν εἰς γῆν Ἰούδα, καὶ Ἰωναθὰν μετ’ αὐτοῦ ἐν φυλακῇ·"
3959,1Mac13:13,Σίμων δὲ παρενέβαλεν ἐν Ἁδίδοις κατὰ πρόσωπον τοῦ πεδίου.
3960,1Mac13:14,"καὶ ἐπέγνω Τρύφων ὅτι ἀνέστη Σίμων ἀντὶ Ἰωνάθου τοῦ ἀδελφοῦ αὐτοῦ, καὶ ὅτι συνάπτειν αὐτῷ μέλλει εἰς πόλεμον· καὶ ἀπέστειλεν πρὸς αὐτὸν πρέσβεις, λέγων"
3961,1Mac13:15,"Περὶ ἀργυρίου οὗ ὤφειλεν Ἰωναθὰν ἀδελφός σου εἰς τὸ βασιλικόν, δι’ ἃς εἶχεν χρείας, συνέχομεν αὐτόν."
3962,1Mac13:16,"καὶ νῦν ἀπόστειλον ἀργυρίου ἑκατὸν τάλαντα καὶ δύο τῶν υἱῶν αὐτοῦ ὅμηρα, ὅπως μὴ ἀφεθεὶς ἀποστατήσει ἀφ’ ἡμῶν, καὶ ἀφήσομεν αὐτόν."
3963,1Mac13:17,"καὶ ἔγνω Σίμων ὅτι δόλῳ λαλοῦσιν πρὸς αὐτόν, καὶ πέμπει τὸ ἀργύριον καὶ τὰ παιδάρια, καὶ μή ποτε ἔχθραν ἄρῃ μεγάλην πρὸς τὸν λαόν,"
3964,1Mac13:18,"λέγοντες Ὅτι οὐκ ἀπέστειλα αὐτῷ τὸ ἀργύριον καὶ τὰ παιδάρια, ἀπώλετο·"
3965,1Mac13:19,"καὶ ἀπέστειλεν τὰ παιδάρια καὶ τὰ ἑκατὸν τάλαντα· καὶ διεψεύσατο, καὶ οὐκ ἀφῆκεν τὸν Ἰωναθάν."
3966,1Mac13:20,"καὶ μετὰ ταῦτα ἦλθεν Τρύφων τοῦ ἐμβατεῦσαι εἰς τὴν πόλιν καὶ ἐκτρίψαι αὐτήν, καὶ ἐκύκλωσεν ὁδὸν τὴν εἰς Ἀδωρά· καὶ Σίμων καὶ ἡ παρεμβολὴ αὐτοῦ ἀντιπαρῆγεν αὐτῷ εἰς πάντα τόπον οὗ ἐπορεύετο."
3967,1Mac13:21,οἱ δὲ ἐκ τῆς ἄκρας ἀπέστελλον πρεσβευτὰς καὶ κατασπεύδοντας αὐτὸν τοῦ ἐλθεῖν πρὸς αὐτὸν διὰ τῆς ἐρήμου καὶ ἀποστεῖλαι αὐτοῖς τροφάς.
3968,1Mac13:22,"καὶ ἡτοίμασεν Τρύφων πᾶσαν τὴν ἵππον αὐτοῦ ἐλθεῖν· καὶ ἐν τῇ νυκτὶ ἐκείνῃ ἦν χιὼν πολλὴ σφόδρα, καὶ οὐκ ἦλθεν διὰ τὴν χιόνα· καὶ ἀπῆρεν καὶ ἦλθεν εἰς τὴν Γαλααδῖτιν."
3969,1Mac13:23,"ὡς δὲ ἤγγισεν τῆς Βασκαμά, ἀπέκτεινεν τὸν Ἰωναθάν, καὶ ἐτάφη ἐκεῖ."
3970,1Mac13:24,καὶ ἐπέστρεψεν Τρύφων καὶ ἀπῆλθεν εἰς τὴν γῆν αὐτοῦ.
3971,1Mac13:25,"Καὶ ἀπέστειλεν Σίμων, καὶ ἔλαβεν τὰ ὀστᾶ Ἰωναθὰν τοῦ ἀδελφοῦ αὐτοῦ, καὶ ἔθαψεν αὐτὸν ἐν Μωδεεὶμ πόλει τῶν πατέρων αὐτοῦ."
3972,1Mac13:26,"καὶ ἐκόψαντο αὐτὸν πᾶς Ἰσραὴλ κοπετὸν μέγαν, καὶ ἐπένθησαν αὐτὸν ἡμέρας πολλάς."
3973,1Mac13:27,"καὶ ᾠκοδόμησεν Σίμων ἐπὶ τὸν τάφον τοῦ πατρὸς αὐτοῦ καὶ τῶν ἀδελφῶν αὐτοῦ, καὶ ὕψωσεν αὐτὸν τῇ ὁράσει λίθῳ ξυστῷ ἐκ τῶν ὄπισθεν καὶ ἐκ τῶν ἔμπροσθεν."
3974,1Mac13:28,"καὶ ἔστησεν ἑπτὰ πυραμίδας, μίαν κατέναντι τῆς μιᾶς, τῷ πατρὶ καὶ τῇ μητρὶ καὶ τέσσαρσιν ἀδελφοῖς."
3975,1Mac13:29,"καὶ ταύταις ἐποίησεν μηχανήματα περιθεὶς στύλους μεγάλους, καὶ ἐποίησεν ἐπὶ τοῖς στύλοις πανοπλίας εἰς ὄνομα αἰώνιον, καὶ παρὰ ταῖς πανοπλίαις πλοῖα ἐπιγεγλυμμένα, εἰς τὸ θεωρεῖσθαι ὑπὸ πάντων τῶν πλεόντων τὴν θάλασσαν."
3976,1Mac13:30,οὗτος ὁ τάφος ὃν ἐποίησεν ἐν Μωδεεὶμ ἕως τῆς ἡμέρας ταύτης.
3977,1Mac13:31,"Ὁ δὲ Τρύφων ἐπορεύετο δόλῳ μετὰ Ἀντιόχου τοῦ βασιλέως τοῦ νεωτέρου, καὶ ἀπέκτεινεν αὐτόν,"
3978,1Mac13:32,"καὶ ἐβασίλευσεν ἀντ’ αὐτοῦ, καὶ περιέθετο τὸ διάδημα τῆς Ἀσίας, καὶ ἐποίησεν πληγὴν μεγάλην ἐπὶ τῆς γῆς."
3979,1Mac13:33,"Καὶ ᾠκοδόμησεν Σίμων τὸ ὀχύρωμα τῆς Ἰουδαίας, καὶ περιετείχισεν πύργοις ὑψηλοῖς καὶ τείχεσιν μεγάλοις καὶ πύργοις καὶ πύλαις καὶ μοχλοῖς, καὶ ἔθετο βρώματα ἐν τοῖς ὀχυρώμασιν."
3980,1Mac13:34,"καὶ ἐπελέξατο Σίμων ἄνδρας, καὶ ἀπέστειλεν πρὸς Δημήτριον τὸν βασιλέα τοῦ ποιῆσαι ἄφεσιν τῇ χώρᾳ, ὅτι πᾶσαι αἱ πράξεις Τρύφωνος ἦσαν ἁρπάσαι."
3981,1Mac13:35,"καὶ ἀπέστειλεν αὐτῷ Δημήτριος ὁ βασιλεὺς κατὰ τοὺς λόγους τούτους, καὶ ἀπεκρίθη αὐτῷ, καὶ ἔγραψεν αὐτῷ ἐπιστολὴν τοιαύτην"
3982,1Mac13:36,Βασιλεὺς Δημήτριος Σίμωνι ἀρχιερεῖ καὶ φίλῳ βασιλέων καὶ πρεσβυτέροις καὶ ἔθνει Ἰουδαίων χαίρειν.
3983,1Mac13:37,"τὸν στέφανον τὸν χρυσοῦν, καὶ τὴν βάιν ἣν ἀπεστείλατε, κεκομίσμεθα, καὶ ἕτοιμοί ἐσμεν τοῦ ποιεῖν ὑμῖν εἰρήνην μεγάλην, καὶ γράφειν τοῖς ἐπὶ τῶν χρειῶν τοῦ ἀφεῖναι ὑμῖν ἀφέματα."
3984,1Mac13:38,"καὶ ὅσα ἐστήσαμεν πρὸς ὑμᾶς ἕστηκεν, καὶ τὰ ὀχυρώματα, ἃ ᾠκοδομήσατε, ὑπαρχέτω ὑμῖν."
3985,1Mac13:39,"ἀφίεμεν δὲ ὑμῖν ἀγνοήματα καὶ τὰ ἁμαρτήματα ἕως τῆς σήμερον ἡμέρας, καὶ τὸν στέφανον ὃν ὠφείλετε· καὶ εἴ τι ἄλλο ἐτελωνεῖτο ἐν Ἰερουσαλήμ, μηκέτι τελωνείσθω·"
3986,1Mac13:40,"καὶ εἴ τινες ἐπιτήδειοι ὑμῶν γραφῆναι εἰς τοὺς περὶ ἡμᾶς, ἐνγραφέσθωσαν, καὶ γινέσθω ἀνὰ μέσον ἡμῶν εἰρήνη."
3987,1Mac13:41,Ἔτους ἑκατοστοῦ ἑβδομηκοστοῦ ἤρθη ὁ ζυγὸς τῶν ἐθνῶν ἀπὸ τοῦ Ἰσραήλ.
3988,1Mac13:42,καὶ ἤρξατο ὁ λαὸς Ἰσραὴλ γράφειν ἐν ταῖς συνγραφαῖς καὶ συναλλάγμασιν Ἔτους πρώτου ἐπὶ Σίμωνος ἀρχιερέως μεγάλου καὶ στρατηγοῦ καὶ ἡγουμένου Ἰουδαίων.
3989,1Mac13:43,"Ἐν ταῖς ἡμέραις ἐκείναις παρενέβαλεν ἐπὶ Γάζαν, καὶ ἐκύκλωσεν αὐτὴν παρεμβολαῖς, καὶ ἐποίησεν ἑλέπολιν καὶ προσήγαγεν τῇ πόλει, καὶ ἐπάταξεν πύργον ἕνα, καὶ κατελάβετο."
3990,1Mac13:44,"καὶ ἐξήλλοντο οἱ ἐν τῇ ἑλεπόλει εἰς τὴν πόλιν, καὶ ἐγένετο κίνημα μέγα ἐν τῇ πόλει."
3991,1Mac13:45,"καὶ ἀνέβησαν οἱ ἐν τῇ πόλει σὺν ταῖς γυναιξὶ καὶ τοῖς τέκνοις ἐπὶ τὸ τεῖχος διερρηχότες τὰ ἱμάτια αὐτῶν, καὶ ἐβόησαν φωνῇ μεγάλῃ ἀξιοῦντες Σίμωνα δεξιὰς αὐτοῖς δοῦναι."
3992,1Mac13:46,"καὶ εἶπαν Μὴ ἡμῖν χρήσῃ κατὰ τὰς πονηρίας ἡμῶν, ἀλλὰ κατὰ τὸ ἔλεός σου."
3993,1Mac13:47,"καὶ συνελύθη αὐτοῖς Σίμων, καὶ οὐκ ἐπολέμησεν αὐτοὺς· καὶ ἐξέβαλεν αὐτοὺς ἐκ τῆς πόλεως, καὶ ἐκαθέρισεν τὰς οἰκίας ἐν αἷς ἦν τὰ εἴδωλα, καὶ οὕτως εἰσῆλθεν εἰς αὐτὴν ὑμνῶν καὶ εὐλογῶν."
3994,1Mac13:48,"καὶ ἐξέβαλεν ἐξ αὐτῆς πᾶσαν ἀκαθαρσίαν, καὶ κατοίκισεν ἐν αὐτῇ ἄνδρας οἵτινες τὸν νόμον ποιοῦσιν· καὶ προσοχύρωσεν αὐτὴν, καὶ ᾠκοδόμησεν ἑαυτῷ ἐν αὐτῇ οἴκησιν."
3995,1Mac13:49,"Οἱ δὲ ἐκ τῆς ἄκρας ἐν Ἰερουσαλὴμ ἐκωλύοντο ἐκπορεύεσθαι εἰς τὴν χώραν καὶ ἀγοράζειν καὶ πωλεῖν· καὶ ἐπείνασαν σφόδρα, καὶ ἀπώλοντο ἐξ αὐτῶν ἱκανοὶ τῇ λιμῷ."
3996,1Mac13:50,"καὶ ἐβόησαν πρὸς Σίμωνα δεξιὰς λαβεῖν, καὶ ἔδωκεν αὐτοῖς, καὶ ἐξέβαλεν αὐτοὺς ἐκεῖθεν, καὶ ἐκαθέρισεν τὴν ἄκραν ἀπὸ τῶν μιασμάτων."
3997,1Mac13:51,"καὶ εἰσῆλθεν εἰς αὐτὴν τῇ τρίτῃ καὶ εἰκάδι τοῦ δευτέρου μηνὸς ἔτους ἑνὸς καὶ ἑβδομηκοστοῦ καὶ ἑκατοστοῦ μετὰ αἰνέσεως καὶ βαίων καὶ ἐν κινύραις καὶ ἐν κυμβάλοις καὶ ἐν νάβλαις καὶ ἐν ὕμνοις καὶ ἐν ᾠδαῖς, ὅτι συνετρίβη ἐχθρὸς μέγας ἐξ Ἰσραήλ·"
3998,1Mac13:52,"καὶ ἔστησεν κατ’ ἐνιαυτὸν τοῦ ἄγειν τὴν ἡμέραν ταύτην. καὶ προσωχύρωσεν τὸ ὄρος τοῦ ἱεροῦ τὸ παρὰ τὴν ἄκραν, καὶ ᾤκει ἐκεῖ αὐτὸς καὶ οἱ παρ’ αὐτοῦ."
3999,1Mac13:53,"καὶ ἴδεν Σίμων τὸν Ἰωάννην τὸν υἱὸν αὐτοῦ, ὅτι ἀνήρ ἐστιν, καὶ ἔθετο αὐτὸν ἡγούμενον τῶν δυνάμεων πασῶν· καὶ ᾤκει ἐν Γαζάροις."
4000,1Mac14:1,"Καὶ ἐν ἔτει δευτέρῳ καὶ ἑβδομηκοστῷ καὶ ἑκατοστῷ συνήγαγεν Δημήτριος ὁ βασιλεὺς τὰς δυνάμεις αὐτοῦ, καὶ ἐπορεύθη εἰς Μηδίαν, τοῦ ἐπισπᾶσθαι βοήθειαν ἑαυτῷ, ὅπως πολεμήσῃ τὸν Τρύφωνα."
4001,1Mac14:2,"καὶ ἤκουσεν Ἀρσάκης ὁ βασιλεὺς Περσίδος καὶ Μηδίας ὅτι ἦλθεν Δημήτριος εἰς τὰ ὅρια αὐτοῦ, καὶ ἀπέστειλεν ἕνα τῶν ἀρχόντων αὐτοῦ συλλαβεῖν αὐτὸν ζῶντα."
4002,1Mac14:3,"καὶ ἐπορεύθη καὶ ἐπάταξεν τὴν παρεμβολὴν Δημητρίου καὶ συνέλαβεν αὐτόν, καὶ ἤγαγεν αὐτὸν πρὸς Ἀρσάκην, καὶ ἔθετο αὐτὸν ἐν φυλακῇ."
4003,1Mac14:4,"Καὶ ἡσύχασεν ἡ γῆ πάσας τὰς ἡμέρας Σίμωνος, καὶ ἐζήτησεν ἀγαθὰ τῷ ἔθνει αὐτοῦ· καὶ ἤρεσεν αὐτοῖς ἡ ἐξουσία αὐτοῦ καὶ ἡ δόξα αὐτοῦ πάσας τὰς ἡμέρας."
4004,1Mac14:5,"καὶ μετὰ πάσης τῆς δόξης αὐτοῦ ἔλαβεν τὴν Ἰόππην εἰς λιμένα, καὶ ἐποίησεν εἴσοδον ταῖς νήσοις τῆς θαλάσσης."
4005,1Mac14:6,"καὶ ἐπλάτυνεν τὰ ὅρια τῷ ἔθνει αὐτοῦ, καὶ ἐκράτησεν τῆς χώρας."
4006,1Mac14:7,"καὶ συνήγαγεν αἰχμαλωσίαν πολλήν, καὶ ἐκυρίευσεν Γαζάρων καὶ Βεθσούρων καὶ τῆς ἄκρας· καὶ ἐξῆρεν τὰς ἀκαθαρσίας ἐξ αὐτῆς, καὶ οὐκ ἦν ὁ ἀντικείμενος αὐτῷ."
4007,1Mac14:8,"καὶ ἦσαν γεωργοῦντες τὴν γῆν αὐτῶν μετ’ εἰρήνης, καὶ ἡ γῆ ἐδίδου τὰ γενήματα αὐτῆς, καὶ τὰ ξύλα τῶν πεδίων τὸν καρπὸν αὐτῶν."
4008,1Mac14:9,"πρεσβύτεροι ἐν ταῖς πλατείαις ἐκάθηντο, πάντες περί ἀγαθῶν ἐκοινολόγουν, καὶ οἱ νεανίσκοι ἐνεδύσαντο δόξας καὶ στολὰς πολέμου."
4009,1Mac14:10,"ταῖς πόλεσιν ἐχορήγησεν βρώματα, καὶ ἔταξεν αὐτὰς ἐν σκεύεσιν ὀχυρώσεως, ἕως ὅτου ὀνομάσθη τὸ ὄνομα τῆς δόξης αὐτοῦ ἕως ἄκρου γῆς·"
