,Verse,Transcription
3806,Acts2:2,καὶ ἐγένετο ἄφνω ἐκ τοῦ οὐρανοῦ ἦχος ὥσπερ φερομένης πνοῆς βιαίας καὶ ἐπλήρωσεν ὅλον τὸν οἶκον οὗ ἦσαν καθήμενοι
3807,Acts2:3,καὶ ὤφθησαν αὐτοῖς διαμεριζόμεναι γλῶσσαι ὡσεὶ πυρός ἐκάθισέν τε ἐφ' ἕνα ἕκαστον αὐτῶν
3808,Acts2:4,καὶ ἐπλήσθησαν ἅπαντες πνεύματος ἁγίου καὶ ἤρξαντο λαλεῖν ἑτέραις γλώσσαις καθὼς τὸ πνεῦμα ἐδίδου αὐτοῖς ἀποφθέγγεσθαι
3809,Acts2:5,ἦσαν δὲ ἐν Ἱερουσαλὴμ κατοικοῦντες Ἰουδαῖοι ἄνδρες εὐλαβεῖς ἀπὸ παντὸς ἔθνους τῶν ὑπὸ τὸν οὐρανόν
3810,Acts2:6,γενομένης δὲ τῆς φωνῆς ταύτης συνῆλθεν τὸ πλῆθος καὶ συνεχύθη ὅτι ἤκουον εἷς ἕκαστος τῇ ἰδίᾳ διαλέκτῳ λαλούντων αὐτῶν
3811,Acts2:7,ἐξίσταντο δὲ πάντες καὶ ἐθαύμαζον λέγοντες πρὸς ἀλλήλους οὐκ ἰδοὺ πάντες οὗτοί εἰσιν οἱ λαλοῦντες Γαλιλαῖοι
3812,Acts2:8,καὶ πῶς ἡμεῖς ἀκούομεν ἕκαστος τῇ ἰδίᾳ διαλέκτῳ ἡμῶν ἐν ᾗ ἐγεννήθημεν
3813,Acts2:9,Πάρθοι καὶ Μῆδοι καὶ Ἐλαμῖται καὶ οἱ κατοικοῦντες τὴν Μεσοποταμίαν Ἰουδαίαν τε καὶ Καππαδοκίαν Πόντον καὶ τὴν Ἀσίαν
3814,Acts2:10,Φρυγίαν τε καὶ Παμφυλίαν Αἴγυπτον καὶ τὰ μέρη τῆς Λιβύης τῆς κατὰ Κυρήνην καὶ οἱ ἐπιδημοῦντες Ῥωμαῖοι Ἰουδαῖοί τε καὶ προσήλυτοι
3815,Acts2:11,Κρῆτες καὶ Ἄραβες ἀκούομεν λαλούντων αὐτῶν ταῖς ἡμετέραις γλώσσαις τὰ μεγαλεῖα τοῦ θεοῦ
3816,Acts2:12,ἐξίσταντο δὲ πάντες καὶ διηπόρουν ἄλλος πρὸς ἄλλον λέγοντες τί ἂν θέλοι τοῦτο εἶναι
3817,Acts2:13,ἕτεροι δὲ χλευάζοντες ἔλεγον ὅτι γλεύκους μεμεστωμένοι εἰσίν
3818,Acts2:14,σταθεὶς δὲ Πέτρος σὺν τοῖς ἕνδεκα ἐπῆρεν τὴν φωνὴν αὐτοῦ καὶ ἀπεφθέγξατο αὐτοῖς ἄνδρες Ἰουδαῖοι καὶ οἱ κατοικοῦντες Ἱερουσαλὴμ ἅπαντες τοῦτο ὑμῖν γνωστὸν ἔστω καὶ ἐνωτίσασθε τὰ ῥήματά μου
3819,Acts2:15,οὐ γάρ ὡς ὑμεῖς ὑπολαμβάνετε οὗτοι μεθύουσιν ἔστιν γὰρ ὥρα τρίτη τῆς ἡμέρας
3820,Acts2:16,ἀλλὰ τοῦτό ἐστιν τὸ εἰρημένον διὰ τοῦ προφήτου Ἰωήλ
3821,Acts2:17,καὶ ἔσται ἐν ταῖς ἐσχάταις ἡμέραις λέγει ὁ θεός ἐκχεῶ ἀπὸ τοῦ πνεύματός μου ἐπὶ πᾶσαν σάρκα καὶ προφητεύσουσιν οἱ υἱοὶ ὑμῶν καὶ αἱ θυγατέρες ὑμῶν καὶ οἱ νεανίσκοι ὑμῶν ὁράσεις ὄψονται καὶ οἱ πρεσβύτεροι ὑμῶν ἐνύπνια ἐνυπνιασθήσονται
3822,Acts2:18,καί γε ἐπὶ τοὺς δούλους μου καὶ ἐπὶ τὰς δούλας μου ἐν ταῖς ἡμέραις ἐκείναις ἐκχεῶ ἀπὸ τοῦ πνεύματός μου καὶ προφητεύσουσιν
3823,Acts2:19,καὶ δώσω τέρατα ἐν τῷ οὐρανῷ ἄνω καὶ σημεῖα ἐπὶ τῆς γῆς κάτω αἷμα καὶ πῦρ καὶ ἀτμίδα καπνοῦ
3824,Acts2:20,ὁ ἥλιος μεταστραφήσεται εἰς σκότος καὶ ἡ σελήνη εἰς αἷμα πρὶν ἢ ἐλθεῖν τὴν ἡμέραν κυρίου τὴν μεγάλην καὶ ἐπιφανῆ
3825,Acts2:21,καὶ ἔσται πᾶς ὃς ἂν ἐπικαλέσηται τὸ ὄνομα κυρίου σωθήσεται
3826,Acts2:22,ἄνδρες Ἰσραηλῖται ἀκούσατε τοὺς λόγους τούτους Ἰησοῦν τὸν Ναζωραῖον ἄνδρα ἀπὸ τοῦ θεοῦ ἀποδεδειγμένον εἰς ὑμᾶς δυνάμεσιν καὶ τέρασιν καὶ σημείοις οἷς ἐποίησεν δι' αὐτοῦ ὁ θεὸς ἐν μέσῳ ὑμῶν καθὼς καὶ αὐτοὶ οἴδατε
3827,Acts2:23,τοῦτον τῇ ὡρισμένῃ βουλῇ καὶ προγνώσει τοῦ θεοῦ ἔκδοτον λαβόντες διὰ χειρῶν ἀνόμων προσπήξαντες ἀνείλετε
3828,Acts2:24,ὃν ὁ θεὸς ἀνέστησεν λύσας τὰς ὠδῖνας τοῦ θανάτου καθότι οὐκ ἦν δυνατὸν κρατεῖσθαι αὐτὸν ὑπ' αὐτοῦ
3829,Acts2:25,Δαυὶδ γὰρ λέγει εἰς αὐτόν προωρώμην τὸν κύριον ἐνώπιόν μου διὰ παντός ὅτι ἐκ δεξιῶν μου ἐστίν ἵνα μὴ σαλευθῶ
3830,Acts2:26,διὰ τοῦτο εὐφράνθη ἡ καρδία μου καὶ ἠγαλλιάσατο ἡ γλῶσσά μου ἔτι δὲ καὶ ἡ σάρξ μου κατασκηνώσει ἐπ' ἐλπίδι
3831,Acts2:27,ὅτι οὐκ ἐγκαταλείψεις τὴν ψυχήν μου εἰς ᾅδου οὐδὲ δώσεις τὸν ὅσιόν σου ἰδεῖν διαφθοράν
3832,Acts2:28,ἐγνώρισάς μοι ὁδοὺς ζωῆς πληρώσεις με εὐφροσύνης μετὰ τοῦ προσώπου σου
3833,Acts2:29,ἄνδρες ἀδελφοί ἐξὸν εἰπεῖν μετὰ παρρησίας πρὸς ὑμᾶς περὶ τοῦ πατριάρχου Δαυίδ ὅτι καὶ ἐτελεύτησεν καὶ ἐτάφη καὶ τὸ μνῆμα αὐτοῦ ἐστιν ἐν ἡμῖν ἄχρι τῆς ἡμέρας ταύτης
3834,Acts2:30,προφήτης οὖν ὑπάρχων καὶ εἰδὼς ὅτι ὅρκῳ ὤμοσεν αὐτῷ ὁ θεός ἐκ καρποῦ τῆς ὀσφύος αὐτοῦ τὸ κατὰ σάρκα ἀναστήσειν τὸν χριστόν καθίσαι ἐπὶ τοῦ θρόνου αὐτοῦ
3835,Acts2:31,προϊδὼν ἐλάλησεν περὶ τῆς ἀναστάσεως τοῦ χριστοῦ ὅτι οὐ κατελείφθη ἡ ψυχὴ αὐτοῦ εἰς ᾅδου οὐδὲ ἡ σὰρξ αὐτοῦ εἶδεν διαφθοράν
3836,Acts2:32,τοῦτον τὸν Ἰησοῦν ἀνέστησεν ὁ θεός οὗ πάντες ἡμεῖς ἐσμεν μάρτυρες
3837,Acts2:33,τῇ δεξιᾷ οὖν τοῦ θεοῦ ὑψωθείς τήν τε ἐπαγγελίαν τοῦ ἁγίου πνεύματος λαβὼν παρὰ τοῦ πατρός ἐξέχεεν τοῦτο ὃ νῦν ὑμεῖς βλέπετε καὶ ἀκούετε
3838,Acts2:34,οὐ γὰρ Δαυὶδ ἀνέβη εἰς τοὺς οὐρανούς λέγει δὲ αὐτός εἶπεν ὁ κύριος τῷ κυρίῳ μου κάθου ἐκ δεξιῶν μου
3839,Acts2:35,ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου
3840,Acts2:36,ἀσφαλῶς οὖν γινωσκέτω πᾶς οἶκος Ἰσραήλ ὅτι καὶ κύριον καὶ χριστὸν αὐτὸν ὁ θεὸς ἐποίησεν τοῦτον τὸν Ἰησοῦν ὃν ὑμεῖς ἐσταυρώσατε
3841,Acts2:37,ἀκούσαντες δὲ κατενύγησαν τῇ καρδίᾳ εἶπόν τε πρὸς τὸν Πέτρον καὶ τοὺς λοιποὺς ἀποστόλους τί ποιήσομεν ἄνδρες ἀδελφοί
3842,Acts2:38,Πέτρος δὲ ἔφη πρὸς αὐτούς μετανοήσατε καὶ βαπτισθήτω ἕκαστος ὑμῶν ἐπὶ τῷ ὀνόματι Ἰησοῦ χριστοῦ εἰς ἄφεσιν ἁμαρτιῶν καὶ λήψεσθε τὴν δωρεὰν τοῦ ἁγίου πνεύματος
3843,Acts2:39,ὑμῖν γάρ ἐστιν ἡ ἐπαγγελία καὶ τοῖς τέκνοις ὑμῶν καὶ πᾶσιν τοῖς εἰς μακράν ὅσους ἂν προσκαλέσηται κύριος ὁ θεὸς ἡμῶν
3844,Acts2:40,ἑτέροις τε λόγοις πλείοσιν διεμαρτύρετο καὶ παρεκάλει λέγων σώθητε ἀπὸ τῆς γενεᾶς τῆς σκολιᾶς ταύτης
3845,Acts2:41,οἱ μὲν οὖν ἀσμένως ἀποδεξάμενοι τὸν λόγον αὐτοῦ ἐβαπτίσθησαν καὶ προσετέθησαν τῇ ἡμέρᾳ ἐκείνῃ ψυχαὶ ὡσεὶ τρισχίλιαι
3846,Acts2:42,ἦσαν δὲ προσκαρτεροῦντες τῇ διδαχῇ τῶν ἀποστόλων καὶ τῇ κοινωνίᾳ καὶ τῇ κλάσει τοῦ ἄρτου καὶ ταῖς προσευχαῖς
3847,Acts2:43,ἐγένετο δὲ πάσῃ ψυχῇ φόβος πολλά τε τέρατα καὶ σημεῖα διὰ τῶν ἀποστόλων ἐγίνετο
3848,Acts2:44,πάντες δὲ οἱ πιστεύοντες ἦσαν ἐπὶ τὸ αὐτό καὶ εἶχον ἅπαντα κοινά
3849,Acts2:45,καὶ τὰ κτήματα καὶ τὰς ὑπάρξεις ἐπίπρασκον καὶ διεμέριζον αὐτὰ πᾶσιν καθότι ἄν τις χρείαν εἶχεν
3850,Acts2:46,καθ' ἡμέραν τε προσκαρτεροῦντες ὁμοθυμαδὸν ἐν τῷ ἱερῷ κλῶντές τε κατ' οἶκον ἄρτον μετελάμβανον τροφῆς ἐν ἀγαλλιάσει καὶ ἀφελότητι καρδίας
3851,Acts2:47,αἰνοῦντες τὸν θεόν καὶ ἔχοντες χάριν πρὸς ὅλον τὸν λαόν ὁ δὲ κύριος προσετίθει τοὺς σωζομένους καθ' ἡμέραν τῇ ἐκκλησίᾳ
3852,Acts3:1,ἐπὶ τὸ αὐτὸ δὲ Πέτρος καὶ Ἰωάννης ἀνέβαινον εἰς τὸ ἱερὸν ἐπὶ τὴν ὥραν τῆς προσευχῆς τὴν ἐνάτην
3853,Acts3:2,καί τις ἀνὴρ χωλὸς ἐκ κοιλίας μητρὸς αὐτοῦ ὑπάρχων ἐβαστάζετο ὃν ἐτίθουν καθ' ἡμέραν πρὸς τὴν θύραν τοῦ ἱεροῦ τὴν λεγομένην ὡραίαν τοῦ αἰτεῖν ἐλεημοσύνην παρὰ τῶν εἰσπορευομένων εἰς τὸ ἱερόν
3854,Acts3:3,ὃς ἰδὼν Πέτρον καὶ Ἰωάννην μέλλοντας εἰσιέναι εἰς τὸ ἱερόν ἠρώτα ἐλεημοσύνην
3855,Acts3:4,ἀτενίσας δὲ Πέτρος εἰς αὐτὸν σὺν τῷ Ἰωάννῃ εἶπεν βλέψον εἰς ἡμᾶς
3856,Acts3:5,ὁ δὲ ἐπεῖχεν αὐτοῖς προσδοκῶν τι παρ' αὐτῶν λαβεῖν
3857,Acts3:6,εἶπεν δὲ Πέτρος ἀργύριον καὶ χρυσίον οὐχ ὑπάρχει μοι ὃ δὲ ἔχω τοῦτό σοι δίδωμι ἐν τῷ ὀνόματι Ἰησοῦ χριστοῦ τοῦ Ναζωραίου ἔγειραι καὶ περιπάτει
3858,Acts3:7,καὶ πιάσας αὐτὸν τῆς δεξιᾶς χειρὸς ἤγειρεν παραχρῆμα δὲ ἐστερεώθησαν αὐτοῦ αἱ βάσεις καὶ τὰ σφυρά
3859,Acts3:8,καὶ ἐξαλλόμενος ἔστη καὶ περιεπάτει καὶ εἰσῆλθεν σὺν αὐτοῖς εἰς τὸ ἱερόν περιπατῶν καὶ ἁλλόμενος καὶ αἰνῶν τὸν θεόν
3860,Acts3:9,καὶ εἶδεν αὐτὸν πᾶς ὁ λαὸς περιπατοῦντα καὶ αἰνοῦντα τὸν θεόν
3861,Acts3:10,ἐπεγίνωσκόν τε αὐτὸν ὅτι οὗτος ἦν ὁ πρὸς τὴν ἐλεημοσύνην καθήμενος ἐπὶ τῇ ὡραίᾳ πύλῃ τοῦ ἱεροῦ καὶ ἐπλήσθησαν θάμβους καὶ ἐκστάσεως ἐπὶ τῷ συμβεβηκότι αὐτῷ
3862,Acts3:11,κρατοῦντος δὲ τοῦ ἰαθέντος χωλοῦ τὸν Πέτρον καὶ Ἰωάννην συνέδραμεν πρὸς αὐτοὺς πᾶς ὁ λαὸς ἐπὶ τῇ στοᾷ τῇ καλουμένῃ Σολομῶντος ἔκθαμβοι
3863,Acts3:12,ἰδὼν δὲ Πέτρος ἀπεκρίνατο πρὸς τὸν λαόν ἄνδρες Ἰσραηλῖται τί θαυμάζετε ἐπὶ τούτῳ ἢ ἡμῖν τί ἀτενίζετε ὡς ἰδίᾳ δυνάμει ἢ εὐσεβείᾳ πεποιηκόσιν τοῦ περιπατεῖν αὐτόν
3864,Acts3:13,ὁ θεὸς Ἀβραὰμ καὶ Ἰσαὰκ καὶ Ἰακώβ ὁ θεὸς τῶν πατέρων ἡμῶν ἐδόξασεν τὸν παῖδα αὐτοῦ Ἰησοῦν ὃν ὑμεῖς μὲν παρεδώκατε καὶ ἠρνήσασθε αὐτὸν κατὰ πρόσωπον Πιλάτου κρίναντος ἐκείνου ἀπολύειν
3865,Acts3:14,ὑμεῖς δὲ τὸν ἅγιον καὶ δίκαιον ἠρνήσασθε καὶ ᾐτήσασθε ἄνδρα φονέα χαρισθῆναι ὑμῖν
3866,Acts3:15,τὸν δὲ ἀρχηγὸν τῆς ζωῆς ἀπεκτείνατε ὃν ὁ θεὸς ἤγειρεν ἐκ νεκρῶν οὗ ἡμεῖς μάρτυρές ἐσμεν
3867,Acts3:16,καὶ ἐπὶ τῇ πίστει τοῦ ὀνόματος αὐτοῦ τοῦτον ὃν θεωρεῖτε καὶ οἴδατε ἐστερέωσεν τὸ ὄνομα αὐτοῦ καὶ ἡ πίστις ἡ δι' αὐτοῦ ἔδωκεν αὐτῷ τὴν ὁλοκληρίαν ταύτην ἀπέναντι πάντων ὑμῶν
3868,Acts3:17,καὶ νῦν ἀδελφοί οἶδα ὅτι κατὰ ἄγνοιαν ἐπράξατε ὥσπερ καὶ οἱ ἄρχοντες ὑμῶν
3869,Acts3:18,ὁ δὲ θεὸς ἃ προκατήγγειλεν διὰ στόματος πάντων τῶν προφητῶν αὐτοῦ παθεῖν τὸν χριστόν ἐπλήρωσεν οὕτως
3870,Acts3:19,μετανοήσατε οὖν καὶ ἐπιστρέψατε εἰς τὸ ἐξαλειφθῆναι ὑμῶν τὰς ἁμαρτίας ὅπως ἂν ἔλθωσιν καιροὶ ἀναψύξεως ἀπὸ προσώπου τοῦ κυρίου
3871,Acts3:20,καὶ ἀποστείλῃ τὸν προκεχειρισμένον ὑμῖν χριστὸν Ἰησοῦν
3872,Acts3:21,ὃν δεῖ οὐρανὸν μὲν δέξασθαι ἄχρι χρόνων ἀποκαταστάσεως πάντων ὧν ἐλάλησεν ὁ θεὸς διὰ στόματος πάντων τῶν ἁγίων αὐτοῦ προφητῶν ἀπ' αἰῶνος
3873,Acts3:22,Μωσῆς μὲν γὰρ πρὸς τοὺς πατέρας εἶπεν ὅτι προφήτην ὑμῖν ἀναστήσει κύριος ὁ θεὸς ἡμῶν ἐκ τῶν ἀδελφῶν ὑμῶν ὡς ἐμέ αὐτοῦ ἀκούσεσθε κατὰ πάντα ὅσα ἂν λαλήσῃ πρὸς ὑμᾶς
3874,Acts3:23,ἔσται δέ πᾶσα ψυχή ἥτις ἐὰν μὴ ἀκούσῃ τοῦ προφήτου ἐκείνου ἐξολοθρευθήσεται ἐκ τοῦ λαοῦ
3875,Acts3:24,καὶ πάντες δὲ οἱ προφῆται ἀπὸ Σαμουὴλ καὶ τῶν καθεξῆς ὅσοι ἐλάλησαν καὶ κατήγγειλαν τὰς ἡμέρας ταύτας
3876,Acts3:25,ὑμεῖς ἐστε υἱοὶ τῶν προφητῶν καὶ τῆς διαθήκης ἧς διέθετο ὁ θεὸς πρὸς τοὺς πατέρας ἡμῶν λέγων πρὸς Ἀβραάμ καὶ ἐν τῷ σπέρματί σου ἐνευλογηθήσονται πᾶσαι αἱ πατριαὶ τῆς γῆς
3877,Acts3:26,ὑμῖν πρῶτον ὁ θεός ἀναστήσας τὸν παῖδα αὐτοῦ Ἰησοῦν ἀπέστειλεν αὐτὸν εὐλογοῦντα ὑμᾶς ἐν τῷ ἀποστρέφειν ἕκαστον ἀπὸ τῶν πονηριῶν ὑμῶν
3878,Acts4:1,λαλούντων δὲ αὐτῶν πρὸς τὸν λαόν ἐπέστησαν αὐτοῖς οἱ ἱερεῖς καὶ ὁ στρατηγὸς τοῦ ἱεροῦ καὶ οἱ Σαδδουκαῖοι
3879,Acts4:2,διαπονούμενοι διὰ τὸ διδάσκειν αὐτοὺς τὸν λαόν καὶ καταγγέλλειν ἐν τῷ Ἰησοῦ τὴν ἀνάστασιν τῶν νεκρῶν
