Verse,Transcription
John 21:17,λέγει αὐτῷ τὸ τρίτον Σίμων Ἰωάννου φιλεῖς με ἐλυπήθη ὁ Πέτρος ὅτι εἶπεν αὐτῷ τὸ τρίτον φιλεῖς με καὶ λέγει αὐτῷ κύριε πάντα σὺ οἶδας σὺ γινώσκεις ὅτι φιλῶ σε λέγει αὐτῷ βόσκε τὰ προβάτιά μου
John 21:18,ἀμὴν ἀμὴν λέγω σοι ὅτε ἦς νεώτερος ἐζώννυες σεαυτὸν καὶ περιεπάτεις ὅπου ἤθελες ὅταν δὲ γηράσῃς ἐκτενεῖς τὰς χεῖράς σου καὶ ἄλλος σε ζώσει καὶ οἴσει ὅπου οὐ θέλεις
John 21:19,τοῦτο δὲ εἶπεν σημαίνων ποίῳ θανάτῳ δοξάσει τὸν θεόν καὶ τοῦτο εἰπὼν λέγει αὐτῷ ἀκολούθει μοι
John 21:20,ἐπιστραφεὶς ὁ Πέτρος βλέπει τὸν μαθητὴν ὃν ἠγάπα ὁ Ἰησοῦς ἀκολουθοῦντα ὃς καὶ ἀνέπεσεν ἐν τῷ δείπνῳ ἐπὶ τὸ στῆθος αὐτοῦ καὶ εἶπεν κύριε τίς ἐστιν ὁ παραδιδούς σε
John 21:21,τοῦτον οὖν ἰδὼν ὁ Πέτρος λέγει τῷ Ἰησοῦ κύριε οὗτος δὲ τί
John 21:22,λέγει αὐτῷ ὁ Ἰησοῦς ἐὰν αὐτὸν θέλω μένειν ἕως ἔρχομαι τί πρὸς σέ σύ μοι ἀκολούθει
John 21:23,ἐξῆλθεν οὖν οὗτος ὁ λόγος εἰς τοὺς ἀδελφοὺς ὅτι ὁ μαθητὴς ἐκεῖνος οὐκ ἀποθνήσκει καὶ οὐκ εἶπεν αὐτῷ ὁ Ἰησοῦς ὅτι οὐκ ἀποθνήσκει ἀλλ' ἐὰν αὐτὸν θέλω μένειν ἕως ἔρχομαι
John 21:24,οὗτός ἐστιν ὁ μαθητὴς ὁ μαρτυρῶν περὶ τούτων καὶ γράψας ταῦτα καὶ οἴδαμεν ὅτι ἀληθὴς αὐτοῦ ἡ μαρτυρία ἐστίν
John 21:25,
Acts 1:1,τὸν μὲν πρῶτον λόγον ἐποιησάμην περὶ πάντων ὦ Θεόφιλε ὧν ἤρξατο ὁ Ἰησοῦς ποιεῖν τε καὶ διδάσκειν
Acts 1:2,ἄχρι ἧς ἡμέρας ἐντειλάμενος τοῖς ἀποστόλοις διὰ πνεύματος ἁγίου οὓς ἐξελέξατο ἀνελήμφθη
Acts 1:3,οἷς καὶ παρέστησεν ἑαυτὸν ζῶντα μετὰ τὸ παθεῖν αὐτὸν ἐν πολλοῖς τεκμηρίοις δι' ἡμερῶν τεσσεράκοντα ὀπτανόμενος αὐτοῖς καὶ λέγων τὰ περὶ τῆς βασιλείας τοῦ θεοῦ
Acts 1:4,καὶ συναλιζόμενος παρήγγειλεν αὐτοῖς ἀπὸ Ἱεροσολύμων μὴ χωρίζεσθαι ἀλλὰ περιμένειν τὴν ἐπαγγελίαν τοῦ πατρὸς ἣν ἠκούσατέ μου
Acts 1:5,ὅτι Ἰωάννης μὲν ἐβάπτισεν ὕδατι ὑμεῖς δὲ ἐν πνεύματι βαπτισθήσεσθε ἁγίῳ οὐ μετὰ πολλὰς ταύτας ἡμέρας
Acts 1:6,οἱ μὲν οὖν συνελθόντες ἠρώτων αὐτὸν λέγοντες κύριε εἰ ἐν τῷ χρόνῳ τούτῳ ἀποκαθιστάνεις τὴν βασιλείαν τῷ Ἰσραήλ
Acts 1:7,εἶπεν πρὸς αὐτούς οὐχ ὑμῶν ἐστιν γνῶναι χρόνους ἢ καιροὺς οὓς ὁ πατὴρ ἔθετο ἐν τῇ ἰδίᾳ ἐξουσίᾳ
Acts 1:8,ἀλλὰ λήμψεσθε δύναμιν ἐπελθόντος τοῦ ἁγίου πνεύματος ἐφ' ὑμᾶς καὶ ἔσεσθέ μου μάρτυρες ἔν τε Ἱερουσαλὴμ καὶ ἐν πάσῃ τῇ Ἰουδαίᾳ καὶ Σαμαρίᾳ καὶ ἕως ἐσχάτου τῆς γῆς
Acts 1:9,καὶ ταῦτα εἰπὼν βλεπόντων αὐτῶν ἐπήρθη καὶ νεφέλη ὑπέλαβεν αὐτὸν ἀπὸ τῶν ὀφθαλμῶν αὐτῶν
Acts 1:10,καὶ ὡς ἀτενίζοντες ἦσαν εἰς τὸν οὐρανὸν πορευομένου αὐτοῦ καὶ ἰδοὺ ἄνδρες δύο παρειστήκεισαν αὐτοῖς ἐν ἐσθήσεσι λευκαῖς
Acts 1:11,οἳ καὶ εἶπαν ἄνδρες Γαλιλαῖοι τί ἑστήκατε βλέποντες εἰς τὸν οὐρανόν οὗτος ὁ Ἰησοῦς ὁ ἀναλημφθεὶς ἀφ' ὑμῶν εἰς τὸν οὐρανὸν οὕτως ἐλεύσεται ὃν τρόπον ἐθεάσασθε αὐτὸν πορευόμενον εἰς τὸν οὐρανόν
Acts 1:12,τότε ὑπέστρεψαν εἰς Ἱερουσαλὴμ ἀπὸ ὄρους τοῦ καλουμένου ἐλαιῶνος ὅ ἐστιν ἐγγὺς Ἱερουσαλὴμ σαββάτου ἔχον ὁδόν
Acts 1:13,καὶ ὅτε εἰσῆλθον εἰς τὸ ὑπερῷον ἀνέβησαν οὗ ἦσαν καταμένοντες ὅ τε Πέτρος καὶ Ἰωάννης καὶ Ἰάκωβος καὶ Ἀνδρέας Φίλιππος καὶ Θωμᾶς Βαρθολομαῖος καὶ Μαθθαῖος Ἰάκωβος Ἀλφαίου καὶ Σίμων ὁ ζηλωτὴς καὶ Ἰούδας Ἰακώβου
Acts 1:14,οὗτοι πάντες ἦσαν προσκαρτεροῦντες ὁμοθυμαδὸν τῇ προσευχῇ σὺν γυναιξὶν καὶ Μαριὰμ τῇ μητρὶ τοῦ Ἰησοῦ καὶ τοῖς ἀδελφοῖς αὐτοῦ
Acts 1:15,καὶ ἐν ταῖς ἡμέραις ταύταις ἀναστὰς Πέτρος ἐν μέσῳ τῶν ἀδελφῶν εἶπεν ἦν τε ὄχλος ὀνομάτων ἐπὶ τὸ αὐτὸ ὡσεὶ ἑκατὸν εἴκοσι
Acts 1:16,ἄνδρες ἀδελφοί ἔδει πληρωθῆναι τὴν γραφὴν ἣν προεῖπεν τὸ πνεῦμα τὸ ἅγιον διὰ στόματος Δαυεὶδ περὶ Ἰούδα τοῦ γενομένου ὁδηγοῦ τοῖς συλλαβοῦσιν Ἰησοῦν
Acts 1:17,ὅτι κατηριθμημένος ἦν ἐν ἡμῖν καὶ ἔλαχεν τὸν κλῆρον τῆς διακονίας ταύτης
Acts 1:18,οὗτος μὲν οὖν ἐκτήσατο χωρίον ἐκ μισθοῦ τῆς ἀδικίας καὶ πρηνὴς γενόμενος ἐλάκησεν μέσος καὶ ἐξεχύθη πάντα τὰ σπλάγχνα αὐτοῦ
Acts 1:19,ὃ καὶ γνωστὸν ἐγένετο πᾶσι τοῖς κατοικοῦσιν Ἱερουσαλήμ ὥστε κληθῆναι τὸ χωρίον ἐκεῖνο τῇ ἰδίᾳ διαλέκτῳ αὐτῶν Ἀχελδαμάχ τοῦτ' ἔστιν χωρίον αἵματος
Acts 1:20,γέγραπται γὰρ ἐν βίβλῳ ψαλμῶν γενηθήτω ἡ ἔπαυλις αὐτοῦ ἔρημος καὶ μὴ ἔστω ὁ κατοικῶν ἐν αὐτῇ καί τὴν ἐπισκοπὴν αὐτοῦ λαβέτω ἕτερος
Acts 1:21,δεῖ οὖν τῶν συνελθόντων ἡμῖν ἀνδρῶν ἐν παντὶ χρόνῳ ᾧ εἰσῆλθεν καὶ ἐξῆλθεν ἐφ' ἡμᾶς ὁ κύριος Ἰησοῦς
Acts 1:22,ἀρξάμενος ἀπὸ τοῦ βαπτίσματος Ἰωάννου ἄχρι τῆς ἡμέρας ἧς ἀνελήμφθη ἀφ' ἡμῶν μάρτυρα τῆς ἀναστάσεως αὐτοῦ σὺν ἡμῖν γενέσθαι ἕνα τούτων
Acts 1:23,καὶ ἔστησαν δύο Ἰωσὴφ τὸν καλούμενον Βαρσαββᾶν ὃς ἐπεκλήθη Ἰοῦστος καὶ Μαθθίαν
Acts 1:24,καὶ προσευξάμενοι εἶπαν σὺ κύριε καρδιογνῶστα πάντων ἀνάδειξον ὃν ἐξελέξω ἐκ τούτων τῶν δύο ἕνα
Acts 1:25,λαβεῖν τὸν τόπον τῆς διακονίας ταύτης καὶ ἀποστολῆς ἀφ' ἧς παρέβη Ἰούδας πορευθῆναι εἰς τὸν τόπον τὸν ἴδιον
Acts 1:26,καὶ ἔδωκαν κλήρους αὐτοῖς καὶ ἔπεσεν ὁ κλῆρος ἐπὶ Μαθθίαν καὶ συνκατεψηφίσθη μετὰ τῶν ἕνδεκα ἀποστόλων
Acts 2:1,καὶ ἐν τῷ συνπληροῦσθαι τὴν ἡμέραν τῆς πεντηκοστῆς ἦσαν πάντες ὁμοῦ ἐπὶ τὸ αὐτό
Acts 2:2,καὶ ἐγένετο ἄφνω ἐκ τοῦ οὐρανοῦ ἦχος ὥσπερ φερομένης πνοῆς βιαίας καὶ ἐπλήρωσεν ὅλον τὸν οἶκον οὗ ἦσαν καθήμενοι
Acts 2:3,καὶ ὤφθησαν αὐτοῖς διαμεριζόμεναι γλῶσσαι ὡσεὶ πυρός καὶ ἐκάθισεν ἐφ' ἕνα ἕκαστον αὐτῶν
Acts 2:4,καὶ ἐπλήσθησαν πάντες πνεύματος ἁγίου καὶ ἤρξαντο λαλεῖν ἑτέραις γλώσσαις καθὼς τὸ πνεῦμα ἐδίδου ἀποφθέγγεσθαι αὐτοῖς
Acts 2:5,ἦσαν δὲ εἰς Ἱερουσαλὴμ κατοικοῦντες Ἰουδαῖοι ἄνδρες εὐλαβεῖς ἀπὸ παντὸς ἔθνους τῶν ὑπὸ τὸν οὐρανόν
Acts 2:6,γενομένης δὲ τῆς φωνῆς ταύτης συνῆλθεν τὸ πλῆθος καὶ συνεχύθη ὅτι ἤκουον εἷς ἕκαστος τῇ ἰδίᾳ διαλέκτῳ λαλούντων αὐτῶν
Acts 2:7,ἐξίσταντο δὲ πάντες καὶ ἐθαύμαζον λέγοντες οὐχ ἰδοὺ ἅπαντες οὗτοί εἰσιν οἱ λαλοῦντες Γαλιλαῖοι
Acts 2:8,καὶ πῶς ἡμεῖς ἀκούομεν ἕκαστος τῇ ἰδίᾳ διαλέκτῳ ἡμῶν ἐν ᾗ ἐγεννήθημεν
Acts 2:9,Πάρθοι καὶ Μῆδοι καὶ Ἐλαμεῖται καὶ οἱ κατοικοῦντες τὴν Μεσοποταμίαν Ἰουδαίαν τε καὶ Καππαδοκίαν Πόντον καὶ τὴν Ἀσίαν
Acts 2:10,Φρυγίαν τε καὶ Παμφυλίαν Αἴγυπτον καὶ τὰ μέρη τῆς Λιβύης τῆς κατὰ Κυρήνην καὶ οἱ ἐπιδημοῦντες Ῥωμαῖοι Ἰουδαῖοί τε καὶ προσήλυτοι
Acts 2:11,Κρῆτες καὶ Ἄραβες ἀκούομεν λαλούντων αὐτῶν ταῖς ἡμετέραις γλώσσαις τὰ μεγαλεῖα τοῦ θεοῦ
Acts 2:12,ἐξίσταντο δὲ πάντες καὶ διηποροῦντο ἄλλος πρὸς ἄλλον λέγοντες τί θέλει τοῦτο εἶναι
Acts 2:13,ἕτεροι δὲ διαχλευάζοντες ἔλεγον ὅτι γλεύκους μεμεστωμένοι εἰσίν
Acts 2:14,σταθεὶς δὲ ὁ Πέτρος σὺν τοῖς ἕνδεκα ἐπῆρεν τὴν φωνὴν αὐτοῦ καὶ ἀπεφθέγξατο αὐτοῖς ἄνδρες Ἰουδαῖοι καὶ οἱ κατοικοῦντες Ἱερουσαλὴμ πάντες τοῦτο ὑμῖν γνωστὸν ἔστω καὶ ἐνωτίσασθε τὰ ῥήματά μου
Acts 2:15,οὐ γὰρ ὡς ὑμεῖς ὑπολαμβάνετε οὗτοι μεθύουσιν ἔστιν γὰρ ὥρα τρίτη τῆς ἡμέρας
Acts 2:16,ἀλλὰ τοῦτό ἐστιν τὸ εἰρημένον διὰ τοῦ προφήτου Ἰωήλ
Acts 2:17,καὶ ἔσται ἐν ταῖς ἐσχάταις ἡμέραις λέγει ὁ θεός ἐκχεῶ ἀπὸ τοῦ πνεύματός μου ἐπὶ πᾶσαν σάρκα καὶ προφητεύσουσιν οἱ υἱοὶ ὑμῶν καὶ αἱ θυγατέρες ὑμῶν καὶ οἱ νεανίσκοι ὑμῶν ὁράσεις ὄψονται καὶ οἱ πρεσβύτεροι ὑμῶν ἐνυπνίοις ἐνυπνιασθήσονται
Acts 2:18,καίγε ἐπὶ τοὺς δούλους μου καὶ ἐπὶ τὰς δούλας μου ἐν ταῖς ἡμέραις ἐκείναις ἐκχεῶ ἀπὸ τοῦ πνεύματός μου καὶ προφητεύσουσιν
Acts 2:19,καὶ δώσω τέρατα ἐν τῷ οὐρανῷ ἄνω καὶ σημεῖα ἐπὶ τῆς γῆς κάτω αἷμα καὶ πῦρ καὶ ἀτμίδα καπνοῦ
Acts 2:20,ὁ ἥλιος μεταστραφήσεται εἰς σκότος καὶ ἡ σελήνη εἰς αἷμα πρὶν ἐλθεῖν ἡμέραν κυρίου τὴν μεγάλην
Acts 2:21,καὶ ἔσται πᾶς ὃς ἂν ἐπικαλέσηται τὸ ὄνομα κυρίου σωθήσεται
Acts 2:22,ἄνδρες Ἰσραηλεῖται ἀκούσατε τοὺς λόγους τούτους Ἰησοῦν τὸν Ναζωραῖον ἄνδρα ἀποδεδειγμένον ἀπὸ τοῦ θεοῦ εἰς ὑμᾶς δυνάμεσι καὶ τέρασι καὶ σημείοις οἷς ἐποίησεν δι' αὐτοῦ ὁ θεὸς ἐν μέσῳ ὑμῶν καθὼς αὐτοὶ οἴδατε
Acts 2:23,τοῦτον τῇ ὡρισμένῃ βουλῇ καὶ προγνώσει τοῦ θεοῦ ἔκδοτον διὰ χειρὸς ἀνόμων προσπήξαντες ἀνείλατε
Acts 2:24,ὃν ὁ θεὸς ἀνέστησεν λύσας τὰς ὠδῖνας τοῦ θανάτου καθότι οὐκ ἦν δυνατὸν κρατεῖσθαι αὐτὸν ὑπ' αὐτοῦ
Acts 2:25,Δαυεὶδ γὰρ λέγει εἰς αὐτόν προορώμην τὸν κύριον μου ἐνώπιόν μου διαπαντός ὅτι ἐκ δεξιῶν μού ἐστιν ἵνα μὴ σαλευθῶ
Acts 2:26,διὰ τοῦτο ηὐφράνθη μου ἡ καρδία καὶ ἠγαλλιάσατο ἡ γλῶσσά μου ἔτι δὲ καὶ ἡ σάρξ μου κατασκηνώσει ἐφ' ἐλπίδι
Acts 2:27,ὅτι οὐκ ἐνκαταλείψεις τὴν ψυχήν μου εἰς ᾅδην οὐδὲ δώσεις τὸν ὅσιόν σου ἰδεῖν διαφθοράν
Acts 2:28,ἐγνώρισάς μοι ὁδοὺς ζωῆς πληρώσεις με εὐφροσύνης μετὰ τοῦ προσώπου σου
Acts 2:29,ἄνδρες ἀδελφοί ἐξὸν εἰπεῖν μετὰ παρρησίας πρὸς ὑμᾶς περὶ τοῦ πατριάρχου Δαυείδ ὅτι καὶ ἐτελεύτησεν καὶ ἐτάφη καὶ τὸ μνῆμα αὐτοῦ ἔστιν ἐν ἡμῖν ἄχρι τῆς ἡμέρας ταύτης
Acts 2:30,προφήτης οὖν ὑπάρχων καὶ εἰδὼς ὅτι ὅρκῳ ὤμοσεν αὐτῷ ὁ θεὸς ἐκ καρποῦ τῆς ὀσφύος αὐτοῦ καθίσαι ἐπὶ τὸν θρόνον αὐτοῦ
Acts 2:31,προϊδὼν ἐλάλησεν περὶ τῆς ἀναστάσεως τοῦ Χριστοῦ ὅτι οὔτε ἐνκατελείφθη εἰς ᾅδην οὔτε ἡ σὰρξ αὐτοῦ εἶδεν διαφθοράν
Acts 2:32,τοῦτον τὸν Ἰησοῦν ἀνέστησεν ὁ θεός οὗ πάντες ἡμεῖς ἐσμεν μάρτυρες
Acts 2:33,τῇ δεξιᾷ οὖν τοῦ θεοῦ ὑψωθεὶς τήν τε ἐπαγγελίαν τοῦ πνεύματος τοῦ ἁγίου λαβὼν παρὰ τοῦ πατρὸς ἐξέχεεν τοῦτο ὃ ὑμεῖς καὶ βλέπετε καὶ ἀκούετε
Acts 2:34,οὐ γὰρ Δαυεὶδ ἀνέβη εἰς τοὺς οὐρανούς λέγει δὲ αὐτός εἶπεν κύριος τῷ κυρίῳ μου κάθου ἐκ δεξιῶν μου
Acts 2:35,ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου
Acts 2:36,ἀσφαλῶς οὖν γινωσκέτω πᾶς οἶκος Ἰσραὴλ ὅτι καὶ κύριον αὐτὸν καὶ Χριστὸν ἐποίησεν ὁ θεός τοῦτον τὸν Ἰησοῦν ὃν ὑμεῖς ἐσταυρώσατε
Acts 2:37,ἀκούσαντες δὲ κατενύγησαν τὴν καρδίαν εἶπόν τε πρὸς τὸν Πέτρον καὶ τοὺς λοιποὺς ἀποστόλους τί ποιήσωμεν ἄνδρες ἀδελφοί
Acts 2:38,Πέτρος δὲ πρὸς αὐτούς μετανοήσατε φησίν καὶ βαπτισθήτω ἕκαστος ὑμῶν ἐπὶ τῷ ὀνόματι Ἰησοῦ Χριστοῦ εἰς ἄφεσιν τῶν ἁμαρτιῶν ὑμῶν καὶ λήμψεσθε τὴν δωρεὰν τοῦ ἁγίου πνεύματος
